$25.05	$50.10	$125.25	$250.50	$501.00	26,218.80
$25.10	$50.20	$125.50	$251.00	$502.00	13,109.40
$25.20	$50.40	$126.00	$252.00	$504.00	26,218.80
$25.25	$50.50	$126.25	$252.50	$505.00	26,218.80
$25.30	$50.60	$126.50	$253.00	$506.00	26,218.80
$25.35	$50.70	$126.75	$253.50	$507.00	26,218.80
$25.40	$50.80	$127.00	$254.00	$508.00	48,465.06
$25.45	$50.90	$127.25	$254.50	$509.00	13,109.40
$25.55	$51.10	$127.75	$255.50	$511.00	13,109.40
$25.60	$51.20	$128.00	$256.00	$512.00	26,218.80
$25.65	$51.30	$128.25	$256.50	$513.00	26,218.80
$25.75	$51.50	$128.75	$257.50	$515.00	26,218.80
$25.80	$51.60	$129.00	$258.00	$516.00	48,465.06
$25.85	$51.70	$129.25	$258.50	$517.00	26,218.80
$25.90	$51.80	$129.50	$259.00	$518.00	48,465.06
$26.00	$52.00	$130.00	$260.00	$520.00	26,218.80
$26.10	$52.20	$130.50	$261.00	$522.00	48,465.06
$26.20	$52.40	$131.00	$262.00	$524.00	48,465.06
$26.25	$52.50	$131.25	$262.50	$525.00	48,465.06
$26.35	$52.70	$131.75	$263.50	$527.00	48,465.06
$26.40	$52.80	$132.00	$264.00	$528.00	26,218.80
$26.45	$52.90	$132.25	$264.50	$529.00	48,465.06
$26.50	$53.00	$132.50	$265.00	$530.00	48,465.06
$26.55	$53.10	$132.75	$265.50	$531.00	26,218.80
$26.60	$53.20	$133.00	$266.00	$532.00	48,465.06
$26.65	$53.30	$133.25	$266.50	$533.00	48,465.06
$26.70	$53.40	$133.50	$267.00	$534.00	26,218.80
$26.75	$53.50	$133.75	$267.50	$535.00	26,218.80
$26.85	$53.70	$134.25	$268.50	$537.00	26,218.80
$26.90	$53.80	$134.50	$269.00	$538.00	48,465.06
$27.00	$54.00	$135.00	$270.00	$540.00	26,218.80
$27.05	$54.10	$135.25	$270.50	$541.00	48,465.06
$27.15	$54.30	$135.75	$271.50	$543.00	26,218.80
$27.20	$54.40	$136.00	$272.00	$544.00	48,465.06
$27.25	$54.50	$136.25	$272.50	$545.00	26,218.80
$27.30	$54.60	$136.50	$273.00	$546.00	13,109.40
$27.40	$54.80	$137.00	$274.00	$548.00	48,465.06
$27.50	$55.00	$137.50	$275.00	$550.00	26,218.80
$27.60	$55.20	$138.00	$276.00	$552.00	13,109.40
$27.65	$55.30	$138.25	$276.50	$553.00	13,109.40
$27.75	$55.50	$138.75	$277.50	$555.00	26,218.80
$27.80	$55.60	$139.00	$278.00	$556.00	26,218.80
$27.85	$55.70	$139.25	$278.50	$557.00	10,487.52
$27.90	$55.80	$139.50	$279.00	$558.00	48,465.06
$28.00	$56.00	$140.00	$280.00	$560.00	26,218.80
$28.10	$56.20	$140.50	$281.00	$562.00	48,465.06
$28.15	$56.30	$140.75	$281.50	$563.00	26,218.80
$28.35	$56.70	$141.75	$283.50	$567.00	26,218.80
$28.40	$56.80	$142.00	$284.00	$568.00	26,218.80
$28.45	$56.90	$142.25	$284.50	$569.00	48,465.06
$28.50	$57.00	$142.50	$285.00	$570.00	48,465.06
$28.55	$57.10	$142.75	$285.50	$571.00	48,465.06
$28.70	$57.40	$143.50	$287.00	$574.00	48,465.06
$28.75	$57.50	$143.75	$287.50	$575.00	48,465.06
$28.85	$57.70	$144.25	$288.50	$577.00	48,465.06
$28.95	$57.90	$144.75	$289.50	$579.00	26,218.80
$29.00	$58.00	$145.00	$290.00	$580.00	48,465.06
$29.05	$58.10	$145.25	$290.50	$581.00	48,465.06
$29.10	$58.20	$145.50	$291.00	$582.00	48,465.06
$29.15	$58.30	$145.75	$291.50	$583.00	48,465.06
$29.20	$58.40	$146.00	$292.00	$584.00	26,218.80
$29.25	$58.50	$146.25	$292.50	$585.00	48,465.06
$29.30	$58.60	$146.50	$293.00	$586.00	48,465.06
$29.50	$59.00	$147.50	$295.00	$590.00	26,218.80
$29.55	$59.10	$147.75	$295.50	$591.00	26,218.80
$29.60	$59.20	$148.00	$296.00	$592.00	26,218.80
$29.70	$59.40	$148.50	$297.00	$594.00	48,465.06
$29.75	$59.50	$148.75	$297.50	$595.00	48,465.06
$29.85	$59.70	$149.25	$298.50	$597.00	48,465.06
$30.00	$60.00	$150.00	$300.00	$600.00	213,246.27
$30.05	$60.10	$150.25	$300.50	$601.00	48,465.06
$30.10	$60.20	$150.50	$301.00	$602.00	26,218.80
$30.20	$60.40	$151.00	$302.00	$604.00	48,465.06
$30.30	$60.60	$151.50	$303.00	$606.00	48,465.06
$30.35	$60.70	$151.75	$303.50	$607.00	7,508.67
$30.45	$60.90	$152.25	$304.50	$609.00	26,218.80
$30.50	$61.00	$152.50	$305.00	$610.00	48,465.06
$30.55	$61.10	$152.75	$305.50	$611.00	48,465.06
$30.60	$61.20	$153.00	$306.00	$612.00	13,109.40
$30.65	$61.30	$153.25	$306.50	$613.00	26,218.80
$30.70	$61.40	$153.50	$307.00	$614.00	26,218.80
$30.80	$61.60	$154.00	$308.00	$616.00	26,218.80
$30.85	$61.70	$154.25	$308.50	$617.00	48,465.06
$30.95	$61.90	$154.75	$309.50	$619.00	26,218.80
$31.05	$62.10	$155.25	$310.50	$621.00	48,465.06
$31.10	$62.20	$155.50	$311.00	$622.00	48,465.06
$31.15	$62.30	$155.75	$311.50	$623.00	26,218.80
$31.20	$62.40	$156.00	$312.00	$624.00	26,218.80
$31.25	$62.50	$156.25	$312.50	$625.00	26,218.80
$31.35	$62.70	$156.75	$313.50	$627.00	48,465.06
$31.40	$62.80	$157.00	$314.00	$628.00	26,218.80
$31.45	$62.90	$157.25	$314.50	$629.00	48,465.06
$31.55	$63.10	$157.75	$315.50	$631.00	26,218.80
$31.60	$63.20	$158.00	$316.00	$632.00	48,465.06
$31.65	$63.30	$158.25	$316.50	$633.00	48,465.06
$31.70	$63.40	$158.50	$317.00	$634.00	48,465.06
$31.75	$63.50	$158.75	$317.50	$635.00	48,465.06
$31.80	$63.60	$159.00	$318.00	$636.00	48,465.06
$31.90	$63.80	$159.50	$319.00	$638.00	26,218.80
$32.00	$64.00	$160.00	$320.00	$640.00	48,465.06
$32.05	$64.10	$160.25	$320.50	$641.00	48,465.06
$32.10	$64.20	$160.50	$321.00	$642.00	26,218.80
$32.15	$64.30	$160.75	$321.50	$643.00	48,465.06
$32.20	$64.40	$161.00	$322.00	$644.00	48,465.06
$32.35	$64.70	$161.75	$323.50	$647.00	26,218.80
$32.45	$64.90	$162.25	$324.50	$649.00	48,465.06
$32.50	$65.00	$162.50	$325.00	$650.00	48,465.06
$32.55	$65.10	$162.75	$325.50	$651.00	48,465.06
$32.70	$65.40	$163.50	$327.00	$654.00	26,218.80
$32.75	$65.50	$163.75	$327.50	$655.00	26,218.80
$32.85	$65.70	$164.25	$328.50	$657.00	48,465.06
$33.10	$66.20	$165.50	$331.00	$662.00	48,465.06
$33.20	$66.40	$166.00	$332.00	$664.00	26,218.80
$33.25	$66.50	$166.25	$332.50	$665.00	48,465.06
$33.35	$66.70	$166.75	$333.50	$667.00	48,465.06
$33.40	$66.80	$167.00	$334.00	$668.00	48,465.06
$33.50	$67.00	$167.50	$335.00	$670.00	26,218.80
$33.60	$67.20	$168.00	$336.00	$672.00	48,465.06
$33.65	$67.30	$168.25	$336.50	$673.00	48,465.06
$33.75	$67.50	$168.75	$337.50	$675.00	48,465.06
$33.80	$67.60	$169.00	$338.00	$676.00	26,218.80
$33.90	$67.80	$169.50	$339.00	$678.00	48,465.06
$33.95	$67.90	$169.75	$339.50	$679.00	48,465.06
$34.10	$68.20	$170.50	$341.00	$682.00	26,218.80
$34.25	$68.50	$171.25	$342.50	$685.00	48,465.06
$34.45	$68.90	$172.25	$344.50	$689.00	48,465.06
$34.55	$69.10	$172.75	$345.50	$691.00	48,465.06
$34.65	$69.30	$173.25	$346.50	$693.00	26,218.80
$34.70	$69.40	$173.50	$347.00	$694.00	48,465.06
$34.75	$69.50	$173.75	$347.50	$695.00	48,465.06
$34.85	$69.70	$174.25	$348.50	$697.00	48,465.06
$34.90	$69.80	$174.50	$349.00	$698.00	48,465.06
$34.95	$69.90	$174.75	$349.50	$699.00	48,465.06
$35.05	$70.10	$175.25	$350.50	$701.00	48,465.06
$35.10	$70.20	$175.50	$351.00	$702.00	48,465.06
$35.20	$70.40	$176.00	$352.00	$704.00	26,218.80
$35.40	$70.80	$177.00	$354.00	$708.00	48,465.06
$35.60	$71.20	$178.00	$356.00	$712.00	26,218.80
$35.70	$71.40	$178.50	$357.00	$714.00	48,465.06
$35.80	$71.60	$179.00	$358.00	$716.00	48,465.06
$35.90	$71.80	$179.50	$359.00	$718.00	48,465.06
$36.20	$72.40	$181.00	$362.00	$724.00	48,465.06
$36.30	$72.60	$181.50	$363.00	$726.00	48,465.06
$36.35	$72.70	$181.75	$363.50	$727.00	26,218.80
$36.40	$72.80	$182.00	$364.00	$728.00	48,465.06
$36.70	$73.40	$183.50	$367.00	$734.00	26,218.80
$37.05	$74.10	$185.25	$370.50	$741.00	48,465.06
$37.10	$74.20	$185.50	$371.00	$742.00	48,465.06
$37.15	$74.30	$185.75	$371.50	$743.00	26,218.80
$37.20	$74.40	$186.00	$372.00	$744.00	48,465.06
$37.25	$74.50	$186.25	$372.50	$745.00	48,465.06
$37.30	$74.60	$186.50	$373.00	$746.00	48,465.06
$37.50	$75.00	$187.50	$375.00	$750.00	48,465.06
$37.70	$75.40	$188.50	$377.00	$754.00	26,218.80
$37.85	$75.70	$189.25	$378.50	$757.00	48,465.06
$37.95	$75.90	$189.75	$379.50	$759.00	48,465.06
$38.25	$76.50	$191.25	$382.50	$765.00	48,465.06
$38.30	$76.60	$191.50	$383.00	$766.00	26,218.80
$38.35	$76.70	$191.75	$383.50	$767.00	48,465.06
$38.40	$76.80	$192.00	$384.00	$768.00	48,465.06
$38.80	$77.60	$194.00	$388.00	$776.00	48,465.06
$38.85	$77.70	$194.25	$388.50	$777.00	48,465.06
$38.95	$77.90	$194.75	$389.50	$779.00	48,465.06
$39.20	$78.40	$196.00	$392.00	$784.00	48,465.06
$39.30	$78.60	$196.50	$393.00	$786.00	48,465.06
$39.40	$78.80	$197.00	$394.00	$788.00	48,465.06
$39.50	$79.00	$197.50	$395.00	$790.00	48,465.06
$39.65	$79.30	$198.25	$396.50	$793.00	48,465.06
$39.70	$79.40	$198.50	$397.00	$794.00	48,465.06
$39.95	$79.90	$199.75	$399.50	$799.00	48,465.06
$40.15	$80.30	$200.75	$401.50	$803.00	48,465.06
$40.45	$80.90	$202.25	$404.50	$809.00	48,465.06
$41.10	$82.20	$205.50	$411.00	$822.00	48,465.06
$41.20	$82.40	$206.00	$412.00	$824.00	48,465.06
$41.40	$82.80	$207.00	$414.00	$828.00	48,465.06
$41.55	$83.10	$207.75	$415.50	$831.00	48,465.06
$41.65	$83.30	$208.25	$416.50	$833.00	48,465.06
$41.75	$83.50	$208.75	$417.50	$835.00	48,465.06
$42.00	$84.00	$210.00	$420.00	$840.00	48,465.06
$42.20	$84.40	$211.00	$422.00	$844.00	48,465.06
$42.30	$84.60	$211.50	$423.00	$846.00	48,465.06
$42.40	$84.80	$212.00	$424.00	$848.00	48,465.06
$42.45	$84.90	$212.25	$424.50	$849.00	48,465.06
$42.60	$85.20	$213.00	$426.00	$852.00	48,465.06
$42.65	$85.30	$213.25	$426.50	$853.00	48,465.06
$42.85	$85.70	$214.25	$428.50	$857.00	48,465.06
$43.10	$86.20	$215.50	$431.00	$862.00	48,465.06
$43.15	$86.30	$215.75	$431.50	$863.00	48,465.06
$43.30	$86.60	$216.50	$433.00	$866.00	48,465.06
$43.55	$87.10	$217.75	$435.50	$871.00	48,465.06
$43.70	$87.40	$218.50	$437.00	$874.00	48,465.06
$43.85	$87.70	$219.25	$438.50	$877.00	48,465.06
$43.90	$87.80	$219.50	$439.00	$878.00	48,465.06
$44.00	$88.00	$220.00	$440.00	$880.00	48,465.06
$44.25	$88.50	$221.25	$442.50	$885.00	48,465.06
$44.30	$88.60	$221.50	$443.00	$886.00	48,465.06
$44.70	$89.40	$223.50	$447.00	$894.00	48,465.06
$44.90	$89.80	$224.50	$449.00	$898.00	48,465.06
$45.70	$91.40	$228.50	$457.00	$914.00	48,465.06
$46.05	$92.10	$230.25	$460.50	$921.00	48,465.06
$46.70	$93.40	$233.50	$467.00	$934.00	48,465.06
$48.15	$96.30	$240.75	$481.50	$963.00	48,465.06
$48.20	$96.40	$241.00	$482.00	$964.00	48,465.06
$48.30	$96.60	$241.50	$483.00	$966.00	48,465.06
$48.50	$97.00	$242.50	$485.00	$970.00	48,465.06
$48.55	$97.10	$242.75	$485.50	$971.00	48,465.06
$48.75	$97.50	$243.75	$487.50	$975.00	48,465.06
$48.90	$97.80	$244.50	$489.00	$978.00	48,465.06
$49.50	$99.00	$247.50	$495.00	$990.00	48,465.06
$49.75	$99.50	$248.75	$497.50	$995.00	48,465.06
$49.85	$99.70	$249.25	$498.50	$997.00	48,465.06
$66.00	$132.00	$330.00	$660.00	$1,320.00	533,115.67
$50.15	$100.30	$250.75	$501.50	$1,003.00	48,465.06
$50.30	$100.60	$251.50	$503.00	$1,006.00	48,465.06
$50.95	$101.90	$254.75	$509.50	$1,019.00	48,465.06
$51.35	$102.70	$256.75	$513.50	$1,027.00	48,465.06
$51.95	$103.90	$259.75	$519.50	$1,039.00	48,465.06
$52.10	$104.20	$260.50	$521.00	$1,042.00	48,465.06
$52.85	$105.70	$264.25	$528.50	$1,057.00	48,465.06
$53.00	$106.00	$265.00	$530.00	$1,060.00	48,465.06
$53.50	$107.00	$267.50	$535.00	$1,070.00	48,465.06
$53.55	$107.10	$267.75	$535.50	$1,071.00	48,465.06
$54.95	$109.90	$274.75	$549.50	$1,099.00	48,465.06
$55.15	$110.30	$275.75	$551.50	$1,103.00	48,465.06
$55.55	$111.10	$277.75	$555.50	$1,111.00	48,465.06
$55.80	$111.60	$279.00	$558.00	$1,116.00	48,465.06
$57.10	$114.20	$285.50	$571.00	$1,142.00	48,465.06
$57.15	$114.30	$285.75	$571.50	$1,143.00	48,465.06
$57.20	$114.40	$286.00	$572.00	$1,144.00	48,465.06
$57.70	$115.40	$288.50	$577.00	$1,154.00	48,465.06
$58.05	$116.10	$290.25	$580.50	$1,161.00	48,465.06
$58.30	$116.60	$291.50	$583.00	$1,166.00	48,465.06
$59.30	$118.60	$296.50	$593.00	$1,186.00	48,465.06
$60.00	$120.00	$300.00	$600.00	$1,200.00	533,115.67
$61.65	$123.30	$308.25	$616.50	$1,233.00	48,465.06
$62.10	$124.20	$310.50	$621.00	$1,242.00	48,465.06
$65.45	$130.90	$327.25	$654.50	$1,309.00	13,109.40
$67.35	$134.70	$336.75	$673.50	$1,347.00	13,109.40
$70.85	$141.70	$354.25	$708.50	$1,417.00	13,109.40
$71.40	$142.80	$357.00	$714.00	$1,428.00	13,109.40
$71.80	$143.60	$359.00	$718.00	$1,436.00	13,109.40
$100.10	$200.20	$500.50	$1,001.00	$2,002.00	199,918.38
$101.25	$202.50	$506.25	$1,012.50	$2,025.00	199,918.38
$111.25	$222.50	$556.25	$1,112.50	$2,225.00	199,918.38
$116.90	$233.80	$584.50	$1,169.00	$2,338.00	199,918.38
$500.20	$1,000.40	$2,501.00	$5,002.00	$10,004.00	3,198,694.00
$500.40	$1,000.80	$2,502.00	$5,004.00	$10,008.00	3,198,694.00
$505.90	$1,011.80	$2,529.50	$5,059.00	$10,118.00	3,198,694.00
$506.45	$1,012.90	$2,532.25	$5,064.50	$10,129.00	3,198,694.00
$5,000.20	$10,000.40	$25,001.00	$50,002.00	$100,004.00	3,198,694.00
