$44.50	$89.00	$222.50	$445.00	$890.00	1,999,999.80
$45.00	$90.00	$225.00	$450.00	$900.00	1,999,999.80
$45.00	$90.00	$225.00	$450.00	$900.00	1,999,999.80
$45.50	$91.00	$227.50	$455.00	$910.00	1,999,999.80
$45.50	$91.00	$227.50	$455.00	$910.00	1,999,999.80
$46.00	$92.00	$230.00	$460.00	$920.00	1,999,999.80
$46.00	$92.00	$230.00	$460.00	$920.00	1,999,999.80
$46.50	$93.00	$232.50	$465.00	$930.00	1,999,999.80
$46.50	$93.00	$232.50	$465.00	$930.00	1,999,999.80
$47.00	$94.00	$235.00	$470.00	$940.00	1,999,999.80
$47.00	$94.00	$235.00	$470.00	$940.00	1,999,999.80
$47.50	$95.00	$237.50	$475.00	$950.00	1,999,999.80
$47.50	$95.00	$237.50	$475.00	$950.00	1,999,999.80
$48.00	$96.00	$240.00	$480.00	$960.00	1,999,999.80
$48.50	$97.00	$242.50	$485.00	$970.00	1,999,999.80
$49.00	$98.00	$245.00	$490.00	$980.00	1,999,999.80
$49.50	$99.00	$247.50	$495.00	$990.00	1,999,999.80
$50.00	$100.00	$250.00	$500.00	$1,000.00	2,499,999.75
$50.00	$100.00	$250.00	$500.00	$1,000.00	1,999,999.80
$50.00	$100.00	$250.00	$500.00	$1,000.00	2,499,999.75
$50.00	$100.00	$250.00	$500.00	$1,000.00	399,999.96
$75.00	$150.00	$375.00	$750.00	$1,500.00	1,999,999.80
$75.00	$150.00	$375.00	$750.00	$1,500.00	2,499,999.75
$75.00	$150.00	$375.00	$750.00	$1,500.00	666,666.60
$100.00	$200.00	$500.00	$1,000.00	$2,000.00	9,999,999.00
$100.00	$200.00	$500.00	$1,000.00	$2,000.00	2,499,999.75
$100.00	$200.00	$500.00	$1,000.00	$2,000.00	2,499,999.75
$125.00	$250.00	$625.00	$1,250.00	$2,500.00	4,999,999.50
$125.00	$250.00	$625.00	$1,250.00	$2,500.00	2,499,999.75
$150.00	$300.00	$750.00	$1,500.00	$3,000.00	2,499,999.75
$150.00	$300.00	$750.00	$1,500.00	$3,000.00	4,999,999.50
$250.00	$500.00	$1,250.00	$2,500.00	$5,000.00	9,999,999.00
$250.00	$500.00	$1,250.00	$2,500.00	$5,000.00	4,999,999.50
$500.00	$1,000.00	$2,500.00	$5,000.00	$10,000.00	9,999,999.00
$500.00	$1,000.00	$2,500.00	$5,000.00	$10,000.00	4,999,999.50
$750.00	$1,500.00	$3,750.00	$7,500.00	$15,000.00	9,999,999.00
$1,000.00	$2,000.00	$5,000.00	$10,000.00	$20,000.00	9,999,999.00
$2,000.00	$4,000.00	$10,000.00	$20,000.00	$40,000.00	9,999,999.00
