$5.40	$10.80	$27.00	$54.00	$108.00	$270.00	$540.00	$1,080.00	$1,620.00	86,956.52
$5.42	$10.84	$27.10	$54.20	$108.40	$271.00	$542.00	$1,084.00	$1,626.00	71,428.57
$5.44	$10.88	$27.20	$54.40	$108.80	$272.00	$544.00	$1,088.00	$1,632.00	76,923.08
$5.46	$10.92	$27.30	$54.60	$109.20	$273.00	$546.00	$1,092.00	$1,638.00	285,714.29
$5.48	$10.96	$27.40	$54.80	$109.60	$274.00	$548.00	$1,096.00	$1,644.00	666,666.67
$5.50	$11.00	$27.50	$55.00	$110.00	$275.00	$550.00	$1,100.00	$1,650.00	90,909.09
$5.52	$11.04	$27.60	$55.20	$110.40	$276.00	$552.00	$1,104.00	$1,656.00	90,909.09
$5.54	$11.08	$27.70	$55.40	$110.80	$277.00	$554.00	$1,108.00	$1,662.00	86,956.52
$5.56	$11.12	$27.80	$55.60	$111.20	$278.00	$556.00	$1,112.00	$1,668.00	86,956.52
$5.58	$11.16	$27.90	$55.80	$111.60	$279.00	$558.00	$1,116.00	$1,674.00	90,909.09
$5.60	$11.20	$28.00	$56.00	$112.00	$280.00	$560.00	$1,120.00	$1,680.00	90,909.09
$5.62	$11.24	$28.10	$56.20	$112.40	$281.00	$562.00	$1,124.00	$1,686.00	250,000.00
$5.64	$11.28	$28.20	$56.40	$112.80	$282.00	$564.00	$1,128.00	$1,692.00	71,428.57
$5.66	$11.32	$28.30	$56.60	$113.20	$283.00	$566.00	$1,132.00	$1,698.00	90,909.09
$5.68	$11.36	$28.40	$56.80	$113.60	$284.00	$568.00	$1,136.00	$1,704.00	2,000,000.00
$5.70	$11.40	$28.50	$57.00	$114.00	$285.00	$570.00	$1,140.00	$1,710.00	90,909.09
$5.72	$11.44	$28.60	$57.20	$114.40	$286.00	$572.00	$1,144.00	$1,716.00	90,909.09
$5.74	$11.48	$28.70	$57.40	$114.80	$287.00	$574.00	$1,148.00	$1,722.00	90,909.09
$5.76	$11.52	$28.80	$57.60	$115.20	$288.00	$576.00	$1,152.00	$1,728.00	1,000,000.00
$5.78	$11.56	$28.90	$57.80	$115.60	$289.00	$578.00	$1,156.00	$1,734.00	1,000,000.00
$5.80	$11.60	$29.00	$58.00	$116.00	$290.00	$580.00	$1,160.00	$1,740.00	285,714.29
$5.82	$11.64	$29.10	$58.20	$116.40	$291.00	$582.00	$1,164.00	$1,746.00	250,000.00
$5.84	$11.68	$29.20	$58.40	$116.80	$292.00	$584.00	$1,168.00	$1,752.00	666,666.67
$5.86	$11.72	$29.30	$58.60	$117.20	$293.00	$586.00	$1,172.00	$1,758.00	666,666.67
$5.88	$11.76	$29.40	$58.80	$117.60	$294.00	$588.00	$1,176.00	$1,764.00	2,000,000.00
$5.90	$11.80	$29.50	$59.00	$118.00	$295.00	$590.00	$1,180.00	$1,770.00	76,923.08
$5.92	$11.84	$29.60	$59.20	$118.40	$296.00	$592.00	$1,184.00	$1,776.00	76,923.08
$5.94	$11.88	$29.70	$59.40	$118.80	$297.00	$594.00	$1,188.00	$1,782.00	2,000,000.00
$5.96	$11.92	$29.80	$59.60	$119.20	$298.00	$596.00	$1,192.00	$1,788.00	90,909.09
$5.98	$11.96	$29.90	$59.80	$119.60	$299.00	$598.00	$1,196.00	$1,794.00	90,909.09
$6.00	$12.00	$30.00	$60.00	$120.00	$300.00	$600.00	$1,200.00	$1,800.00	86,956.52
$6.02	$12.04	$30.10	$60.20	$120.40	$301.00	$602.00	$1,204.00	$1,806.00	83,333.33
$6.04	$12.08	$30.20	$60.40	$120.80	$302.00	$604.00	$1,208.00	$1,812.00	250,000.00
$6.06	$12.12	$30.30	$60.60	$121.20	$303.00	$606.00	$1,212.00	$1,818.00	250,000.00
$6.08	$12.16	$30.40	$60.80	$121.60	$304.00	$608.00	$1,216.00	$1,824.00	222,222.22
$6.10	$12.20	$30.50	$61.00	$122.00	$305.00	$610.00	$1,220.00	$1,830.00	222,222.22
$6.12	$12.24	$30.60	$61.20	$122.40	$306.00	$612.00	$1,224.00	$1,836.00	285,714.29
$6.14	$12.28	$30.70	$61.40	$122.80	$307.00	$614.00	$1,228.00	$1,842.00	250,000.00
$6.16	$12.32	$30.80	$61.60	$123.20	$308.00	$616.00	$1,232.00	$1,848.00	2,000,000.00
$6.18	$12.36	$30.90	$61.80	$123.60	$309.00	$618.00	$1,236.00	$1,854.00	1,000,000.00
$6.20	$12.40	$31.00	$62.00	$124.00	$310.00	$620.00	$1,240.00	$1,860.00	250,000.00
$6.22	$12.44	$31.10	$62.20	$124.40	$311.00	$622.00	$1,244.00	$1,866.00	250,000.00
$6.24	$12.48	$31.20	$62.40	$124.80	$312.00	$624.00	$1,248.00	$1,872.00	333,333.33
$6.26	$12.52	$31.30	$62.60	$125.20	$313.00	$626.00	$1,252.00	$1,878.00	285,714.29
$6.28	$12.56	$31.40	$62.80	$125.60	$314.00	$628.00	$1,256.00	$1,884.00	1,000,000.00
$6.30	$12.60	$31.50	$63.00	$126.00	$315.00	$630.00	$1,260.00	$1,890.00	222,222.22
$6.32	$12.64	$31.60	$63.20	$126.40	$316.00	$632.00	$1,264.00	$1,896.00	285,714.29
$6.34	$12.68	$31.70	$63.40	$126.80	$317.00	$634.00	$1,268.00	$1,902.00	333,333.33
$6.36	$12.72	$31.80	$63.60	$127.20	$318.00	$636.00	$1,272.00	$1,908.00	250,000.00
$6.38	$12.76	$31.90	$63.80	$127.60	$319.00	$638.00	$1,276.00	$1,914.00	285,714.29
$6.40	$12.80	$32.00	$64.00	$128.00	$320.00	$640.00	$1,280.00	$1,920.00	250,000.00
$6.42	$12.84	$32.10	$64.20	$128.40	$321.00	$642.00	$1,284.00	$1,926.00	666,666.67
$6.44	$12.88	$32.20	$64.40	$128.80	$322.00	$644.00	$1,288.00	$1,932.00	1,000,000.00
$6.46	$12.92	$32.30	$64.60	$129.20	$323.00	$646.00	$1,292.00	$1,938.00	250,000.00
$6.48	$12.96	$32.40	$64.80	$129.60	$324.00	$648.00	$1,296.00	$1,944.00	666,666.67
$6.50	$13.00	$32.50	$65.00	$130.00	$325.00	$650.00	$1,300.00	$1,950.00	250,000.00
$6.52	$13.04	$32.60	$65.20	$130.40	$326.00	$652.00	$1,304.00	$1,956.00	222,222.22
$6.54	$13.08	$32.70	$65.40	$130.80	$327.00	$654.00	$1,308.00	$1,962.00	285,714.29
$6.56	$13.12	$32.80	$65.60	$131.20	$328.00	$656.00	$1,312.00	$1,968.00	285,714.29
$6.58	$13.16	$32.90	$65.80	$131.60	$329.00	$658.00	$1,316.00	$1,974.00	666,666.67
$6.60	$13.20	$33.00	$66.00	$132.00	$330.00	$660.00	$1,320.00	$1,980.00	250,000.00
$6.62	$13.24	$33.10	$66.20	$132.40	$331.00	$662.00	$1,324.00	$1,986.00	1,000,000.00
$6.64	$13.28	$33.20	$66.40	$132.80	$332.00	$664.00	$1,328.00	$1,992.00	2,000,000.00
$6.66	$13.32	$33.30	$66.60	$133.20	$333.00	$666.00	$1,332.00	$1,998.00	500,000.00
$6.68	$13.36	$33.40	$66.80	$133.60	$334.00	$668.00	$1,336.00	$2,004.00	2,000,000.00
$6.70	$13.40	$33.50	$67.00	$134.00	$335.00	$670.00	$1,340.00	$2,010.00	222,222.22
$6.72	$13.44	$33.60	$67.20	$134.40	$336.00	$672.00	$1,344.00	$2,016.00	333,333.33
$6.74	$13.48	$33.70	$67.40	$134.80	$337.00	$674.00	$1,348.00	$2,022.00	285,714.29
$6.76	$13.52	$33.80	$67.60	$135.20	$338.00	$676.00	$1,352.00	$2,028.00	333,333.33
$6.78	$13.56	$33.90	$67.80	$135.60	$339.00	$678.00	$1,356.00	$2,034.00	1,000,000.00
$6.80	$13.60	$34.00	$68.00	$136.00	$340.00	$680.00	$1,360.00	$2,040.00	666,666.67
$6.82	$13.64	$34.10	$68.20	$136.40	$341.00	$682.00	$1,364.00	$2,046.00	2,000,000.00
$6.84	$13.68	$34.20	$68.40	$136.80	$342.00	$684.00	$1,368.00	$2,052.00	1,000,000.00
$6.86	$13.72	$34.30	$68.60	$137.20	$343.00	$686.00	$1,372.00	$2,058.00	285,714.29
$6.88	$13.76	$34.40	$68.80	$137.60	$344.00	$688.00	$1,376.00	$2,064.00	285,714.29
$6.90	$13.80	$34.50	$69.00	$138.00	$345.00	$690.00	$1,380.00	$2,070.00	2,000,000.00
$7.00	$14.00	$35.00	$70.00	$140.00	$350.00	$700.00	$1,400.00	$2,100.00	285,714.29
$7.10	$14.20	$35.50	$71.00	$142.00	$355.00	$710.00	$1,420.00	$2,130.00	285,714.29
$7.20	$14.40	$36.00	$72.00	$144.00	$360.00	$720.00	$1,440.00	$2,160.00	1,000,000.00
$7.30	$14.60	$36.50	$73.00	$146.00	$365.00	$730.00	$1,460.00	$2,190.00	666,666.67
$7.40	$14.80	$37.00	$74.00	$148.00	$370.00	$740.00	$1,480.00	$2,220.00	1,000,000.00
$7.50	$15.00	$37.50	$75.00	$150.00	$375.00	$750.00	$1,500.00	$2,250.00	500,000.00
$7.60	$15.20	$38.00	$76.00	$152.00	$380.00	$760.00	$1,520.00	$2,280.00	1,000,000.00
$7.70	$15.40	$38.50	$77.00	$154.00	$385.00	$770.00	$1,540.00	$2,310.00	1,000,000.00
$7.80	$15.60	$39.00	$78.00	$156.00	$390.00	$780.00	$1,560.00	$2,340.00	1,000,000.00
$7.90	$15.80	$39.50	$79.00	$158.00	$395.00	$790.00	$1,580.00	$2,370.00	2,000,000.00
$8.00	$16.00	$40.00	$80.00	$160.00	$400.00	$800.00	$1,600.00	$2,400.00	2,000,000.00
$8.10	$16.20	$40.50	$81.00	$162.00	$405.00	$810.00	$1,620.00	$2,430.00	1,000,000.00
$8.20	$16.40	$41.00	$82.00	$164.00	$410.00	$820.00	$1,640.00	$2,460.00	2,000,000.00
$8.30	$16.60	$41.50	$83.00	$166.00	$415.00	$830.00	$1,660.00	$2,490.00	1,000,000.00
$8.40	$16.80	$42.00	$84.00	$168.00	$420.00	$840.00	$1,680.00	$2,520.00	2,000,000.00
$8.50	$17.00	$42.50	$85.00	$170.00	$425.00	$850.00	$1,700.00	$2,550.00	2,000,000.00
$8.80	$17.60	$44.00	$88.00	$176.00	$440.00	$880.00	$1,760.00	$2,640.00	2,000,000.00
$8.90	$17.80	$44.50	$89.00	$178.00	$445.00	$890.00	$1,780.00	$2,670.00	1,000,000.00
$8.98	$17.96	$44.90	$89.80	$179.60	$449.00	$898.00	$1,796.00	$2,694.00	1,000,000.00
$9.00	$18.00	$45.00	$90.00	$180.00	$450.00	$900.00	$1,800.00	$2,700.00	1,000,000.00
$9.10	$18.20	$45.50	$91.00	$182.00	$455.00	$910.00	$1,820.00	$2,730.00	2,000,000.00
$9.20	$18.40	$46.00	$92.00	$184.00	$460.00	$920.00	$1,840.00	$2,760.00	2,000,000.00
$9.30	$18.60	$46.50	$93.00	$186.00	$465.00	$930.00	$1,860.00	$2,790.00	2,000,000.00
$9.40	$18.80	$47.00	$94.00	$188.00	$470.00	$940.00	$1,880.00	$2,820.00	2,000,000.00
$9.50	$19.00	$47.50	$95.00	$190.00	$475.00	$950.00	$1,900.00	$2,850.00	2,000,000.00
$9.60	$19.20	$48.00	$96.00	$192.00	$480.00	$960.00	$1,920.00	$2,880.00	1,000,000.00
$9.70	$19.40	$48.50	$97.00	$194.00	$485.00	$970.00	$1,940.00	$2,910.00	1,000,000.00
$9.80	$19.60	$49.00	$98.00	$196.00	$490.00	$980.00	$1,960.00	$2,940.00	1,000,000.00
$9.90	$19.80	$49.50	$99.00	$198.00	$495.00	$990.00	$1,980.00	$2,970.00	2,000,000.00
$10.00	$20.00	$50.00	$100.00	$200.00	$500.00	$1,000.00	$2,000.00	$3,000.00	1,000,000.00
$10.10	$20.20	$50.50	$101.00	$202.00	$505.00	$1,010.00	$2,020.00	$3,030.00	1,000,000.00
$10.20	$20.40	$51.00	$102.00	$204.00	$510.00	$1,020.00	$2,040.00	$3,060.00	2,000,000.00
$10.26	$20.52	$51.30	$102.60	$205.20	$513.00	$1,026.00	$2,052.00	$3,078.00	2,000,000.00
$10.30	$20.60	$51.50	$103.00	$206.00	$515.00	$1,030.00	$2,060.00	$3,090.00	2,000,000.00
$10.40	$20.80	$52.00	$104.00	$208.00	$520.00	$1,040.00	$2,080.00	$3,120.00	2,000,000.00
$10.50	$21.00	$52.50	$105.00	$210.00	$525.00	$1,050.00	$2,100.00	$3,150.00	1,000,000.00
$10.60	$21.20	$53.00	$106.00	$212.00	$530.00	$1,060.00	$2,120.00	$3,180.00	2,000,000.00
$10.70	$21.40	$53.50	$107.00	$214.00	$535.00	$1,070.00	$2,140.00	$3,210.00	2,000,000.00
$10.80	$21.60	$54.00	$108.00	$216.00	$540.00	$1,080.00	$2,160.00	$3,240.00	666,666.67
$10.90	$21.80	$54.50	$109.00	$218.00	$545.00	$1,090.00	$2,180.00	$3,270.00	1,000,000.00
$11.00	$22.00	$55.00	$110.00	$220.00	$550.00	$1,100.00	$2,200.00	$3,300.00	2,000,000.00
$11.10	$22.20	$55.50	$111.00	$222.00	$555.00	$1,110.00	$2,220.00	$3,330.00	2,000,000.00
$11.20	$22.40	$56.00	$112.00	$224.00	$560.00	$1,120.00	$2,240.00	$3,360.00	1,000,000.00
$11.30	$22.60	$56.50	$113.00	$226.00	$565.00	$1,130.00	$2,260.00	$3,390.00	2,000,000.00
$11.50	$23.00	$57.50	$115.00	$230.00	$575.00	$1,150.00	$2,300.00	$3,450.00	2,000,000.00
$11.60	$23.20	$58.00	$116.00	$232.00	$580.00	$1,160.00	$2,320.00	$3,480.00	2,000,000.00
$11.80	$23.60	$59.00	$118.00	$236.00	$590.00	$1,180.00	$2,360.00	$3,540.00	2,000,000.00
$12.40	$24.80	$62.00	$124.00	$248.00	$620.00	$1,240.00	$2,480.00	$3,720.00	2,000,000.00
$13.60	$27.20	$68.00	$136.00	$272.00	$680.00	$1,360.00	$2,720.00	$4,080.00	2,000,000.00
$18.00	$36.00	$90.00	$180.00	$360.00	$900.00	$1,800.00	$3,600.00	$5,400.00	2,000,000.00
$20.00	$40.00	$100.00	$200.00	$400.00	$1,000.00	$2,000.00	$4,000.00	$6,000.00	1,000,000.00
$25.00	$50.00	$125.00	$250.00	$500.00	$1,250.00	$2,500.00	$5,000.00	$7,500.00	100,000.00
$100.00	$200.00	$500.00	$1,000.00	$2,000.00	$5,000.00	$10,000.00	$20,000.00	$30,000.00	1,000,000.00
$500.00	$1,000.00	$2,500.00	$5,000.00	$10,000.00	$25,000.00	$50,000.00	$100,000.00	$150,000.00	2,000,000.00
